OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,PaymentID,PaymentDate,PaymentStatus
538441,100281,2024-01-10,2014,2.0,0.15,Gateway,Completed,31,Kerman,2024-11-14,Kerman,Backpack,Accessories,42.0,838441,2024-01-10,Paid
538442,107216,2025-10-05,2015,3.0,0.0,Gateway,Completed,29,Tehran,2025-02-22,Tehran,Bluetooth Speaker,Electronics,58.0,838442,2025-10-05,Paid
538443,103450,2025-04-02,2020,2.0,0.0,Cash,Completed,41,Qom,2025-06-04,Qom,Gaming Controller,Gaming,68.0,838443,2025-04-02,Paid
538444,101276,2025-09-02,2004,2.0,0.15,CardToCard,Completed,52,Karaj,2023-09-26,Karaj,Power Bank,Electronics,35.0,838444,2025-09-02,Paid
538445,107209,2024-07-30,2007,1.0,0.0,Gateway,Completed,39,Mashhad,2023-10-21,Mashhad,Headphones,Electronics,75.0,838445,2024-07-30,Paid
538446,108207,2025-03-30,2001,5.0,0.15,CardToCard,Completed,40,Mashhad,2023-03-30,Mashhad,Wireless Mouse,Electronics,18.0,838446,2025-03-30,Paid
538447,103189,2025-12-30,2005,1.0,0.05,Gateway,Completed,20,Tabriz,2024-03-29,Tabriz,Laptop Stand,Accessories,28.0,838447,2025-12-30,Paid
538448,105148,2024-07-02,2004,1.0,0.05,Gateway,Completed,57,Tehran,2025-05-20,Tehran,Power Bank,Electronics,35.0,838448,2024-07-02,Paid
538449,104470,2024-01-23,2005,2.0,0.1,Gateway,Completed,53,Tehran,2024-07-20,Tehran,Laptop Stand,Accessories,28.0,838449,2024-01-23,Paid
538450,103176,2025-10-12,2007,1.0,0.1,Cash,Completed,44,Rasht,2025-12-30,Rasht,Headphones,Electronics,75.0,838450,2025-10-12,Paid
538451,104351,2025-08-30,2013,5.0,0.2,Gateway,Completed,47,Karaj,2025-02-23,Karaj,Notebook,Stationery,7.0,838451,2025-08-30,Paid
538452,100460,2024-05-09,2012,1.0,0.1,Cash,Completed,23,Tehran,2025-04-24,Tehran,Office Chair,Home Office,180.0,838452,2024-05-09,Paid
538453,109280,2024-10-22,2008,5.0,0.0,CardToCard,Completed,28,Isfahan,2025-01-25,Isfahan,Phone Case,Accessories,14.0,838453,2024-10-22,Paid
538454,101987,2024-12-26,2007,2.0,0.0,Gateway,Completed,57,Shiraz,2024-03-05,Shiraz,Headphones,Electronics,75.0,838454,2024-12-26,Paid
538455,107090,2024-02-03,2004,3.0,0.05,Gateway,Completed,33,Tabriz,2025-06-15,Tabriz,Power Bank,Electronics,35.0,838455,2024-02-03,Paid
538456,101725,2024-11-25,2003,3.0,0.05,CardToCard,Completed,43,Isfahan,2023-05-13,Isfahan,USB-C Cable,Accessories,9.0,838456,2024-11-25,Paid
538457,101106,2024-03-22,2013,2.0,0.05,Gateway,Completed,26,Kerman,2024-10-18,Kerman,Notebook,Stationery,7.0,838457,2024-03-22,Paid
538458,100125,2026-06-22,2017,5.0,0.0,Gateway,Completed,59,unknown,2025-01-20,unknown,HDMI Cable,Accessories,11.0,838458,2026-06-22,Paid
538459,106697,2026-06-07,2013,1.0,0.05,CardToCard,Completed,60,Karaj,2024-12-02,Karaj,Notebook,Stationery,7.0,838459,2026-06-07,Refunded
538460,104909,2025-05-04,2017,1.0,0.0,Gateway,Completed,56,Mashhad,2024-09-08,Mashhad,HDMI Cable,Accessories,11.0,838460,2025-05-04,Paid
538461,100994,2025-02-18,2012,5.0,0.05,Wallet,Completed,38,Rasht,2025-02-25,Rasht,Office Chair,Home Office,180.0,838461,2025-02-18,Paid
538462,101907,2026-05-18,2006,1.0,0.1,Gateway,Cancelled,32,Karaj,2024-10-31,Karaj,Webcam,Electronics,48.0,838462,2026-05-18,Paid
538463,108656,2025-07-30,2018,2.0,0.15,Gateway,Completed,53,Tehran,2023-01-01,Tehran,Microphone,Electronics,85.0,838463,2025-07-30,Paid
538464,103494,2024-04-24,2002,1.0,0.0,Cash,Completed,53,Ahvaz,2023-04-23,Ahvaz,Mechanical Keyboard,Electronics,62.0,838464,2024-04-24,Paid
538465,105834,2024-07-02,2016,2.0,0.05,Cash,Completed,29,Karaj,2024-07-03,Karaj,Monitor,Electronics,21.0,838465,2024-07-02,Paid
538466,107344,2025-07-20,2013,1.0,0.15,Gateway,Completed,47,Ahvaz,2024-12-29,Ahvaz,Notebook,Stationery,7.0,838466,2025-07-20,Paid
538467,106512,2026-04-25,2013,3.0,0.0,Gateway,Completed,56,Kerman,2023-11-30,Kerman,Notebook,Stationery,7.0,838467,2026-04-25,Paid
538468,101742,2024-10-14,2004,2.0,0.05,Gateway,Completed,53,Mashhad,2023-09-12,Mashhad,Power Bank,Electronics,35.0,838468,2024-10-14,Refunded
538469,108718,2024-04-11,2016,1.0,0.0,CardToCard,Completed,41,Tehran,2025-05-07,Tehran,Monitor,Electronics,21.0,838469,2024-04-11,Paid
538470,103017,2025-10-17,2003,3.0,0.0,Gateway,Cancelled,43,Karaj,2025-06-01,Karaj,USB-C Cable,Accessories,9.0,838470,2025-10-17,Paid
538471,109848,2024-06-26,2017,2.0,0.0,Gateway,Completed,41,Isfahan,2024-10-12,Isfahan,HDMI Cable,Accessories,11.0,838471,2024-06-26,Paid
538472,103133,2024-03-24,2013,1.0,0.0,Gateway,Completed,54,Qom,2023-04-09,Qom,Notebook,Stationery,7.0,838472,2024-03-24,Paid
538473,107382,2025-08-18,2018,2.0,0.1,CardToCard,Completed,19,Isfahan,2023-11-03,Isfahan,Microphone,Electronics,85.0,838473,2025-08-18,Paid
538474,106175,2025-04-17,2011,1.0,0.3,CardToCard,Completed,40,Shiraz,2023-12-16,Shiraz,Desk Lamp,Home Office,32.0,838474,2025-04-17,Paid
538475,105371,2025-01-14,2003,3.0,0.1,Gateway,Completed,55,Tehran,2023-03-24,Tehran,USB-C Cable,Accessories,9.0,838475,2025-01-14,Paid
538476,109525,2024-02-16,2004,3.0,0.2,CardToCard,Completed,41,unknown,2025-07-06,unknown,Power Bank,Electronics,35.0,838476,2024-02-16,Paid
538477,100998,2024-01-12,2009,1.0,0.1,Gateway,Completed,35,Qom,2024-01-21,Qom,Smart Watch,Wearables,120.0,838477,2024-01-12,Paid
538478,108341,2024-12-26,2011,1.0,0.0,CardToCard,Completed,60,Tehran,2023-12-14,Tehran,Desk Lamp,Home Office,32.0,838478,2024-12-26,Paid
538479,109953,2025-06-04,2015,2.0,0.05,CardToCard,Completed,20,Isfahan,2023-06-23,Isfahan,Bluetooth Speaker,Electronics,58.0,838479,2025-06-04,Paid
538480,101708,2026-01-27,2017,2.0,0.15,Wallet,Completed,61,Shiraz,2024-04-07,Shiraz,HDMI Cable,Accessories,11.0,838480,2026-01-27,Paid
538481,105594,2025-05-30,2013,1.0,0.0,Gateway,Completed,48,Isfahan,2025-10-25,Isfahan,Notebook,Stationery,7.0,838481,2025-05-30,Paid
538482,105912,2025-02-25,2004,1.0,0.05,Gateway,Completed,34,Shiraz,2023-09-09,Shiraz,Power Bank,Electronics,35.0,838482,2025-02-25,Paid
538483,105862,2024-06-01,2001,2.0,0.05,Gateway,Completed,46,Karaj,2024-03-27,Karaj,Wireless Mouse,Electronics,18.0,838483,2024-06-01,Paid
538484,106701,2024-05-16,2008,1.0,0.1,Wallet,Completed,60,Mashhad,2023-02-18,Mashhad,Phone Case,Accessories,14.0,838484,2024-05-16,Paid
538485,107811,2025-06-12,2002,2.0,0.15,Gateway,Returned,42,Karaj,2024-03-01,Karaj,Mechanical Keyboard,Electronics,62.0,838485,2025-06-12,Paid
538486,102712,2024-11-02,2012,3.0,0.2,Gateway,Completed,19,Karaj,2024-03-18,Karaj,Office Chair,Home Office,180.0,838486,2024-11-02,Failed
538487,107707,2024-05-14,2017,1.0,0.1,Wallet,Completed,58,Tehran,2024-07-10,Tehran,HDMI Cable,Accessories,11.0,838487,2024-05-14,Paid
538488,100010,2024-12-10,2010,1.0,0.15,Wallet,Completed,41,Mashhad,2024-06-24,Mashhad,Fitness Band,Wearables,55.0,838488,2024-12-10,Paid
538489,105163,2025-09-27,2007,1.0,0.05,unknown,Completed,31,Mashhad,2023-01-07,Mashhad,Headphones,Electronics,75.0,838489,2025-09-27,Failed
538490,105348,2024-03-08,2013,1.0,0.0,CardToCard,Cancelled,40,Shiraz,2023-10-19,Shiraz,Notebook,Stationery,7.0,838490,2024-03-08,Paid
538491,107186,2024-04-25,2013,2.0,0.05,Wallet,Completed,56,Mashhad,2024-04-15,Mashhad,Notebook,Stationery,7.0,838491,2024-04-25,Paid
538492,108752,2025-05-20,2017,2.0,0.05,Wallet,Completed,26,Shiraz,2024-06-13,Shiraz,HDMI Cable,Accessories,11.0,838492,2025-05-20,Paid
538493,100800,2025-04-20,2004,2.0,0.2,Gateway,Completed,39,Mashhad,2023-10-21,Mashhad,Power Bank,Electronics,35.0,838493,2025-04-20,Paid
538494,100887,2024-05-13,2008,1.0,0.0,Gateway,Completed,20,Tehran,2024-05-16,Tehran,Phone Case,Accessories,14.0,838494,2024-05-13,Paid
538495,101384,2025-06-03,2007,2.0,0.15,Wallet,Completed,61,Karaj,2023-06-25,Karaj,Headphones,Electronics,75.0,838495,2025-06-03,Paid
538496,103460,2025-06-30,2007,1.0,0.0,Wallet,Completed,37,Shiraz,2025-06-12,Shiraz,Headphones,Electronics,75.0,838496,2025-06-30,Paid
538497,105367,2024-03-12,2004,3.0,0.15,Gateway,Completed,22,Qom,2023-08-01,Qom,Power Bank,Electronics,35.0,838497,2024-03-12,Paid
538498,103376,2025-09-19,2014,1.0,0.05,Gateway,Returned,42,Shiraz,2023-10-23,Shiraz,Backpack,Accessories,42.0,838498,2025-09-19,Paid
538499,102737,2024-04-07,2002,2.0,0.1,CardToCard,Completed,45,Karaj,2024-04-20,Karaj,Mechanical Keyboard,Electronics,62.0,838499,2024-04-07,Paid
538500,105783,2025-10-17,2011,2.0,0.05,CardToCard,Completed,60,Tehran,2024-04-28,Tehran,Desk Lamp,Home Office,32.0,838500,2025-10-17,Paid
538501,105051,2024-07-27,2006,2.0,0.15,Gateway,Completed,38,Tehran,2025-01-01,Tehran,Webcam,Electronics,48.0,838501,2024-07-27,Paid
538502,102637,2024-07-13,2001,4.0,0.1,Gateway,Completed,34,Isfahan,2023-03-09,Isfahan,Wireless Mouse,Electronics,18.0,838502,2024-07-13,Paid
538503,104664,2025-08-02,2004,4.0,0.0,CardToCard,Completed,36,Ahvaz,2023-12-20,Ahvaz,Power Bank,Electronics,35.0,838503,2025-08-02,Paid
538504,107766,2025-07-26,2003,3.0,0.0,CardToCard,Completed,52,Tehran,2024-02-29,Tehran,USB-C Cable,Accessories,9.0,838504,2025-07-26,Paid
538505,102631,2024-08-21,2001,3.0,0.05,Gateway,Completed,62,Isfahan,2024-06-22,Isfahan,Wireless Mouse,Electronics,18.0,838505,2024-08-21,Paid
538506,104439,2026-05-18,2017,1.0,0.05,CardToCard,Completed,34,Shiraz,2023-12-15,Shiraz,HDMI Cable,Accessories,11.0,838506,2026-05-18,Paid
538507,101900,2024-12-01,2001,4.0,0.1,CardToCard,Completed,34,Rasht,2025-04-16,Rasht,Wireless Mouse,Electronics,18.0,838507,2024-12-01,Paid
538508,108141,2024-12-15,2001,1.0,0.15,Cash,Completed,54,Karaj,2025-12-02,Karaj,Wireless Mouse,Electronics,18.0,838508,2024-12-15,Paid
538509,108715,2024-06-22,2008,1.0,0.0,Gateway,Completed,42,Tabriz,2025-01-11,Tabriz,Phone Case,Accessories,14.0,838509,2024-06-22,Paid
538510,107175,2024-02-20,2008,3.0,0.05,Cash,Completed,23,Kerman,2024-11-03,Kerman,Phone Case,Accessories,14.0,838510,2024-02-20,Paid
538511,101601,2025-12-08,2018,1.0,0.05,Gateway,Completed,32,Tehran,2024-11-17,Tehran,Microphone,Electronics,85.0,838511,2025-12-08,Paid
538512,104880,2024-10-16,2012,2.0,0.0,Gateway,Completed,54,Mashhad,2025-08-17,Mashhad,Office Chair,Home Office,180.0,838512,2024-10-16,Paid
538513,101918,2025-02-27,2003,2.0,0.0,CardToCard,Completed,41,Tabriz,2023-11-05,Tabriz,USB-C Cable,Accessories,9.0,838513,2025-02-27,Paid
538514,105587,2025-11-08,2013,1.0,0.0,Gateway,Completed,28,Tabriz,2024-10-05,Tabriz,Notebook,Stationery,7.0,838514,2025-11-08,Paid
538515,107757,2024-04-02,2007,2.0,0.1,Gateway,Completed,24,Tehran,2023-01-16,Tehran,Headphones,Electronics,75.0,838515,2024-04-02,Paid
538516,105854,2025-06-18,2008,2.0,0.1,Wallet,Completed,50,Karaj,2024-02-29,Karaj,Phone Case,Accessories,14.0,838516,2025-06-18,Paid
538517,102081,2024-11-09,2008,2.0,0.0,Gateway,Completed,57,Qom,2023-03-24,Qom,Phone Case,Accessories,14.0,838517,2024-11-09,Paid
538518,107184,2025-12-22,2017,3.0,0.05,Gateway,Completed,33,Tabriz,2023-12-06,Tabriz,HDMI Cable,Accessories,11.0,838518,2025-12-22,Paid
538519,105544,2024-12-02,2014,1.0,0.1,Wallet,Completed,56,Karaj,2024-04-08,Karaj,Backpack,Accessories,42.0,838519,2024-12-02,Paid
538520,108901,2026-05-03,2004,2.0,0.0,Wallet,Returned,24,Mashhad,2023-05-04,Mashhad,Power Bank,Electronics,35.0,838520,2026-05-03,Paid
538521,100159,2024-11-18,2005,4.0,0.1,Gateway,Completed,42,Isfahan,2025-02-07,Isfahan,Laptop Stand,Accessories,28.0,838521,2024-11-18,Paid
538522,108589,2024-01-28,2003,2.0,0.0,Gateway,Completed,42,unknown,2024-07-18,unknown,USB-C Cable,Accessories,9.0,838522,2024-01-28,Paid
538523,100299,2025-04-18,2013,1.0,0.0,Gateway,Completed,31,Tehran,2024-06-20,Tehran,Notebook,Stationery,7.0,838523,2025-04-18,Paid
538524,107583,2024-04-21,2010,4.0,0.0,Cash,Completed,50,Tabriz,2024-09-23,Tabriz,Fitness Band,Wearables,55.0,838524,2024-04-21,Paid
538525,105617,2024-04-30,2017,2.0,0.0,Gateway,Completed,56,Mashhad,2023-05-09,Mashhad,HDMI Cable,Accessories,11.0,838525,2024-04-30,Paid
538526,103853,2025-02-20,2005,1.0,0.15,CardToCard,Completed,23,Tehran,2024-10-04,Tehran,Laptop Stand,Accessories,28.0,838526,2025-02-20,Paid
538527,105999,2024-09-05,2017,3.0,0.0,Gateway,Completed,54,Shiraz,2024-02-07,Shiraz,HDMI Cable,Accessories,11.0,838527,2024-09-05,Failed
538528,108093,2025-04-14,2003,1.0,0.0,Gateway,Completed,49,Isfahan,2024-04-18,Isfahan,USB-C Cable,Accessories,9.0,838528,2025-04-14,Paid
538529,102789,2025-07-23,2001,2.0,0.0,Gateway,Completed,18,Shiraz,2023-01-25,Shiraz,Wireless Mouse,Electronics,18.0,838529,2025-07-23,Paid
538530,109736,2026-02-23,2001,1.0,0.1,CardToCard,Completed,29,Tehran,2023-08-23,Tehran,Wireless Mouse,Electronics,18.0,838530,2026-02-23,Paid
538531,107222,2024-09-05,2017,3.0,0.2,Cash,Completed,49,Shiraz,2024-10-01,Shiraz,HDMI Cable,Accessories,11.0,838531,2024-09-05,Paid
538532,103233,2025-03-17,2020,3.0,0.15,Wallet,Completed,50,Rasht,2024-01-19,Rasht,Gaming Controller,Gaming,68.0,838532,2025-03-17,Paid
538533,108387,2025-10-19,2008,1.0,0.05,Gateway,Completed,47,Tehran,2023-05-03,Tehran,Phone Case,Accessories,14.0,838533,2025-10-19,Paid
538534,106577,2025-05-18,2003,5.0,0.15,Gateway,Cancelled,19,Mashhad,2025-12-26,Mashhad,USB-C Cable,Accessories,9.0,838534,2025-05-18,Paid
538535,108998,2024-11-08,2008,4.0,0.0,CardToCard,Cancelled,59,Isfahan,2023-09-06,Isfahan,Phone Case,Accessories,14.0,838535,2024-11-08,Paid
538536,107499,2024-03-15,2010,2.0,0.15,CardToCard,Completed,45,Tehran,2023-10-20,Tehran,Fitness Band,Wearables,55.0,838536,2024-03-15,Paid
538537,107269,2024-06-13,2005,2.0,0.0,Wallet,Completed,40,Tehran,2023-05-04,Tehran,Laptop Stand,Accessories,28.0,838537,2024-06-13,Paid
538538,107743,2024-02-02,2010,3.0,0.0,Wallet,Returned,58,Tehran,2024-03-28,Tehran,Fitness Band,Wearables,55.0,838538,2024-02-02,Paid
538539,109458,2025-06-15,2013,1.0,0.15,CardToCard,Completed,47,Tehran,2023-01-27,Tehran,Notebook,Stationery,7.0,838539,2025-06-15,Paid
538540,106530,2025-03-13,2013,5.0,0.05,CardToCard,Completed,34,Tabriz,2024-05-06,Tabriz,Notebook,Stationery,7.0,838540,2025-03-13,Paid
538541,109846,2024-09-15,2008,2.0,0.15,Gateway,Completed,31,unknown,2025-06-29,unknown,Phone Case,Accessories,14.0,838541,2024-09-15,Paid
538542,103911,2026-04-27,2005,2.0,0.05,CardToCard,Completed,29,Mashhad,2025-06-06,Mashhad,Laptop Stand,Accessories,28.0,838542,2026-04-27,Paid
538543,103806,2025-03-08,2004,3.0,0.0,Gateway,Completed,58,Shiraz,2024-08-05,Shiraz,Power Bank,Electronics,35.0,838543,2025-03-08,Paid
538544,106248,2026-06-18,2008,5.0,0.0,Gateway,Completed,39,Isfahan,2023-08-26,Isfahan,Phone Case,Accessories,14.0,838544,2026-06-18,Paid
538545,100728,2024-11-13,2017,2.0,0.05,Cash,Completed,22,Mashhad,2025-08-25,Mashhad,HDMI Cable,Accessories,11.0,838545,2024-11-13,Paid
538546,103617,2025-06-21,2004,1.0,0.1,Gateway,Completed,20,Shiraz,2024-07-29,Shiraz,Power Bank,Electronics,35.0,838546,2025-06-21,Paid
538547,109714,2024-09-24,2018,2.0,0.1,Gateway,Completed,40,Tehran,2025-02-24,Tehran,Microphone,Electronics,85.0,838547,2024-09-24,Paid
538548,109329,2026-04-05,2017,1.0,0.1,Gateway,Completed,39,Kerman,2024-06-02,Kerman,HDMI Cable,Accessories,11.0,838548,2026-04-05,Paid
538549,104859,2024-08-09,2009,1.0,0.1,Gateway,Completed,30,Shiraz,2025-03-02,Shiraz,Smart Watch,Wearables,120.0,838549,2024-08-09,Paid
538550,108304,2024-06-18,2013,1.0,0.2,CardToCard,Completed,43,Rasht,2025-06-11,Rasht,Notebook,Stationery,7.0,838550,2024-06-18,Paid
538551,109200,2025-07-04,2007,1.0,0.05,CardToCard,Cancelled,37,Shiraz,2024-06-12,Shiraz,Headphones,Electronics,75.0,838551,2025-07-04,Paid
538552,100111,2024-10-08,2003,3.0,0.0,Gateway,Completed,31,Tehran,2025-03-18,Tehran,USB-C Cable,Accessories,9.0,838552,2024-10-08,Paid
538553,100525,2026-01-23,2011,2.0,0.0,CardToCard,Completed,33,Mashhad,2023-08-18,Mashhad,Desk Lamp,Home Office,32.0,838553,2026-01-23,Paid
538554,103736,2024-04-14,2008,2.0,0.05,Cash,Completed,27,Tehran,2024-09-19,Tehran,Phone Case,Accessories,14.0,838554,2024-04-14,Paid
538555,104003,2024-02-23,2014,2.0,0.15,Gateway,Returned,19,Isfahan,2023-04-08,Isfahan,Backpack,Accessories,42.0,838555,2024-02-23,Paid
538556,105055,2024-01-24,2007,4.0,0.1,Wallet,Completed,20,Ahvaz,2025-05-22,Ahvaz,Headphones,Electronics,75.0,838556,2024-01-24,Paid
538557,103246,2024-09-19,2010,1.0,0.0,Wallet,Completed,56,Tehran,2025-01-24,Tehran,Fitness Band,Wearables,55.0,838557,2024-09-19,Paid
538558,107370,2025-11-27,2008,1.0,0.15,Cash,Completed,26,unknown,2025-09-16,unknown,Phone Case,Accessories,14.0,838558,2025-11-27,Paid
538559,104303,2026-03-24,2002,2.0,0.0,Gateway,Completed,24,Tehran,2024-12-29,Tehran,Mechanical Keyboard,Electronics,62.0,838559,2026-03-24,Paid
538560,106077,2026-02-28,2013,5.0,0.0,CardToCard,Completed,32,Tehran,2024-02-10,Tehran,Notebook,Stationery,7.0,838560,2026-02-28,Paid
538561,108540,2026-04-04,2014,2.0,0.0,Gateway,Completed,54,Rasht,2023-02-01,Rasht,Backpack,Accessories,42.0,838561,2026-04-04,Paid
538562,109284,2024-09-15,2001,2.0,0.1,Cash,Completed,18,Karaj,2024-05-03,Karaj,Wireless Mouse,Electronics,18.0,838562,2024-09-15,Paid
538563,106150,2025-04-22,2007,1.0,0.1,unknown,Completed,59,Karaj,2024-05-10,Karaj,Headphones,Electronics,75.0,838563,2025-04-22,Paid
538564,107474,2024-10-29,2005,2.0,0.15,Cash,Completed,30,Tehran,2023-08-30,Tehran,Laptop Stand,Accessories,28.0,838564,2024-10-29,Paid
538565,107757,2025-09-01,2006,1.0,0.0,Gateway,Completed,24,Tehran,2023-01-16,Tehran,Webcam,Electronics,48.0,838565,2025-09-01,Paid
538566,106418,2026-03-07,2004,3.0,0.1,Gateway,Completed,23,Isfahan,2023-03-09,Isfahan,Power Bank,Electronics,35.0,838566,2026-03-07,Paid
538567,107744,2024-05-22,2005,1.0,0.0,Gateway,Returned,27,Shiraz,2023-01-06,Shiraz,Laptop Stand,Accessories,28.0,838567,2024-05-22,Paid
538568,106881,2025-02-20,2005,2.0,0.0,Gateway,Completed,33,Shiraz,2023-02-24,Shiraz,Laptop Stand,Accessories,28.0,838568,2025-02-20,Paid
538569,106385,2025-01-22,2008,1.0,0.05,CardToCard,Completed,29,Mashhad,2024-07-12,Mashhad,Phone Case,Accessories,14.0,838569,2025-01-22,Paid
538570,109093,2026-03-05,2019,2.0,0.05,Cash,Completed,51,Rasht,2024-05-10,Rasht,Tablet,Electronics,260.0,838570,2026-03-05,Paid
538571,100954,2026-02-06,2014,1.0,0.0,Gateway,Completed,38,Tehran,2023-12-16,Tehran,Backpack,Accessories,42.0,838571,2026-02-06,Paid
538572,105060,2026-01-14,2004,1.0,0.0,CardToCard,Completed,48,Kerman,2024-02-05,Kerman,Power Bank,Electronics,35.0,838572,2026-01-14,Paid
538573,105669,2025-10-06,2007,2.0,0.1,CardToCard,Completed,54,Tehran,2023-03-16,Tehran,Headphones,Electronics,75.0,838573,2025-10-06,Paid
538574,105415,2026-03-17,2020,1.0,0.15,CardToCard,Completed,32,Mashhad,2023-06-01,Mashhad,Gaming Controller,Gaming,68.0,838574,2026-03-17,Paid
538575,102251,2026-06-27,2017,1.0,0.05,Wallet,Completed,42,Shiraz,2025-05-24,Shiraz,HDMI Cable,Accessories,11.0,838575,2026-06-27,Paid
538576,108045,2024-04-22,2003,1.0,0.0,Gateway,Completed,37,Kerman,2024-02-10,Kerman,USB-C Cable,Accessories,9.0,838576,2024-04-22,Paid
538577,100259,2026-03-10,2008,2.0,0.0,Gateway,Completed,26,Isfahan,2023-03-27,Isfahan,Phone Case,Accessories,14.0,838577,2026-03-10,Paid
538578,102372,2025-04-22,2009,2.0,0.0,CardToCard,Completed,57,Ahvaz,2023-06-01,Ahvaz,Smart Watch,Wearables,120.0,838578,2025-04-22,Refunded
538579,103097,2024-08-20,2013,1.0,0.15,Gateway,Cancelled,26,Tehran,2025-08-20,Tehran,Notebook,Stationery,7.0,838579,2024-08-20,Paid
538580,104915,2025-05-06,2009,2.0,0.05,Gateway,Completed,55,Mashhad,2024-07-02,Mashhad,Smart Watch,Wearables,120.0,838580,2025-05-06,Paid
538581,105909,2025-03-04,2003,3.0,0.2,Cash,Completed,56,Qom,2024-11-08,Qom,USB-C Cable,Accessories,9.0,838581,2025-03-04,Paid
538582,107801,2025-04-12,2019,1.0,0.0,Gateway,Completed,38,Rasht,2024-01-15,Rasht,Tablet,Electronics,260.0,838582,2025-04-12,Paid
538583,107131,2024-11-17,2005,4.0,0.1,Gateway,Completed,33,Shiraz,2025-06-05,Shiraz,Laptop Stand,Accessories,28.0,838583,2024-11-17,Paid
538584,107431,2025-07-12,2006,2.0,0.0,Gateway,Completed,61,Tehran,2024-03-27,Tehran,Webcam,Electronics,48.0,838584,2025-07-12,Paid
538585,108282,2025-08-08,2010,1.0,0.05,Wallet,Cancelled,36,Tehran,2025-02-09,Tehran,Fitness Band,Wearables,55.0,838585,2025-08-08,Paid
538586,109271,2024-02-23,2001,2.0,0.05,Gateway,Completed,64,Rasht,2023-12-17,Rasht,Wireless Mouse,Electronics,18.0,838586,2024-02-23,Paid
538587,106815,2025-10-27,2009,1.0,0.05,Gateway,Completed,35,Isfahan,2025-10-09,Isfahan,Smart Watch,Wearables,120.0,838587,2025-10-27,Paid
538588,108191,2025-04-15,2010,3.0,0.15,Cash,Completed,27,Mashhad,2023-03-13,Mashhad,Fitness Band,Wearables,55.0,838588,2025-04-15,Paid
538589,109993,2026-01-25,2008,1.0,0.0,Wallet,Completed,62,unknown,2023-05-21,unknown,Phone Case,Accessories,14.0,838589,2026-01-25,Paid
538590,101702,2025-07-16,2007,1.0,0.0,Wallet,Completed,26,Tabriz,2024-01-18,Tabriz,Headphones,Electronics,75.0,838590,2025-07-16,Paid
538591,108768,2026-06-22,2017,1.0,0.05,Gateway,Completed,40,Mashhad,2025-03-18,Mashhad,HDMI Cable,Accessories,11.0,838591,2026-06-22,Paid
538592,108855,2025-10-03,2008,3.0,0.2,Gateway,Completed,45,Tehran,2025-03-30,Tehran,Phone Case,Accessories,14.0,838592,2025-10-03,Paid
538593,106090,2025-01-17,2007,3.0,0.1,Cash,Completed,53,Shiraz,2025-09-11,Shiraz,Headphones,Electronics,75.0,838593,2025-01-17,Paid
538594,106858,2024-07-25,2015,4.0,0.05,CardToCard,Completed,62,Shiraz,2024-07-22,Shiraz,Bluetooth Speaker,Electronics,58.0,838594,2024-07-25,Paid
538595,107946,2025-06-30,2014,3.0,0.05,Gateway,Completed,43,Isfahan,2023-04-02,Isfahan,Backpack,Accessories,42.0,838595,2025-06-30,Paid
538596,101718,2025-03-05,2006,1.0,0.2,Gateway,Completed,36,Ahvaz,2025-02-07,Ahvaz,Webcam,Electronics,48.0,838596,2025-03-05,Paid
538597,102708,2025-01-08,2010,1.0,0.2,Gateway,Returned,32,Isfahan,2025-09-04,Isfahan,Fitness Band,Wearables,55.0,838597,2025-01-08,Paid
538598,103405,2025-12-16,2008,2.0,0.15,CardToCard,Cancelled,36,Rasht,2025-10-22,Rasht,Phone Case,Accessories,14.0,838598,2025-12-16,Paid
538599,107388,2026-03-17,2011,4.0,0.0,CardToCard,Completed,44,Shiraz,2024-05-31,Shiraz,Desk Lamp,Home Office,32.0,838599,2026-03-17,Paid
538600,101217,2025-01-29,2002,2.0,0.15,Gateway,Completed,42,Shiraz,2025-10-30,Shiraz,Mechanical Keyboard,Electronics,62.0,838600,2025-01-29,Paid
538601,105021,2024-01-27,2016,1.0,0.0,CardToCard,Completed,60,Tehran,2025-09-19,Tehran,Monitor,Electronics,21.0,838601,2024-01-27,Paid
538602,109531,2026-01-29,2007,4.0,0.15,CardToCard,Completed,50,Tehran,2024-02-28,Tehran,Headphones,Electronics,75.0,838602,2026-01-29,Paid
538603,105142,2024-02-07,2002,3.0,0.05,Gateway,Completed,18,Qom,2024-05-29,Qom,Mechanical Keyboard,Electronics,62.0,838603,2024-02-07,Paid
538604,105049,2025-01-23,2001,2.0,0.2,Gateway,Completed,32,Kerman,2025-02-01,Kerman,Wireless Mouse,Electronics,18.0,838604,2025-01-23,Refunded
538605,107415,2024-10-13,2014,2.0,0.2,Gateway,Completed,29,Tabriz,2025-02-25,Tabriz,Backpack,Accessories,42.0,838605,2024-10-13,Paid
538606,105396,2024-11-08,2011,3.0,0.1,Gateway,Completed,19,Isfahan,2025-05-20,Isfahan,Desk Lamp,Home Office,32.0,838606,2024-11-08,Paid
538607,103562,2025-07-06,2013,3.0,0.1,CardToCard,Completed,26,Tehran,2024-10-31,Tehran,Notebook,Stationery,7.0,838607,2025-07-06,Paid
